doid	name
Orphanet:255229	Navajo neurohepatopathy
Orphanet:2707	Oculocerebrofacial syndrome, Kaufman type
Orphanet:255235	Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy
Orphanet:255241	Leigh syndrome with leukodystrophy
Orphanet:255249	Leigh syndrome with nephrotic syndrome
Orphanet:2721	Odonto-onycho-dermal dysplasia
Orphanet:260305	Autosomal recessive sideroblastic anemia
Orphanet:2774	Multicentric carpo-tarsal osteolysis with or without nephropathy
Orphanet:2770	Nasu-Hakola disease
Orphanet:254343	Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome
Orphanet:2762	Progressive osseous heteroplasia
Orphanet:252206	Melanoma and neural system tumor syndrome
Orphanet:2763	Osteocraniostenosis
Orphanet:252202	Constitutional mismatch repair deficiency syndrome
Orphanet:2792	Otofaciocervical syndrome
Orphanet:254525	Paternal 14q32.2 microdeletion syndrome
Orphanet:254528	Maternal 14q32.2 microdeletion syndrome
Orphanet:2796	Pachydermoperiostosis
Orphanet:2789	Lateral meningocele syndrome
Orphanet:2791	Otodental syndrome
Orphanet:1306	Buschke-Ollendorff syndrome
Orphanet:2783	Autosomal dominant osteopetrosis type 1
Orphanet:667	Autosomal recessive malignant osteopetrosis
Orphanet:254693	Partial hydatidiform mole
Orphanet:678	Papillon-Lefèvre syndrome
Orphanet:254704	Genetic hyperferritinemia without iron overload
Orphanet:254534	Maternal 14q32.2 hypermethylation syndrome
Orphanet:254531	Paternal 14q32.2 hypomethylation syndrome
Orphanet:254688	Complete hydatidiform mole
Orphanet:2498	Syndactyly type 8
Orphanet:2499	Metachondromatosis
Orphanet:2500	Acrogeria
Orphanet:2501	Metaphyseal chondrodysplasia, Spahr type
Orphanet:2504	Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome
Orphanet:2505	Multiple benign circumferential skin creases on limbs
Orphanet:2508	Microcephaly-corpus callosum agenesis-abnormal genitalia syndrome
Orphanet:2518	Autosomal recessive chorioretinopathy-microcephaly syndrome
Orphanet:2524	Pontocerebellar hypoplasia type 2
Orphanet:2556	Microphthalmia with linear skin defects syndrome
Orphanet:2585	Ataxia-pancytopenia syndrome
Orphanet:261144	14q12 microdeletion syndrome
Orphanet:261229	14q11.2 microduplication syndrome
Orphanet:2590	Spinal muscular atrophy-progressive myoclonic epilepsy syndrome
Orphanet:2588	Myhre syndrome
Orphanet:261190	15q14 microdeletion syndrome
Orphanet:261197	Proximal 16p11.2 microdeletion syndrome
Orphanet:261295	20p12.3 microdeletion syndrome
Orphanet:261250	16q24.3 microdeletion syndrome
Orphanet:261257	Distal 17p13.3 microdeletion syndrome
Orphanet:2623	Geleophysic dysplasia
Orphanet:2632	Langer mesomelic dysplasia
Orphanet:261483	Xq27.3q28 duplication syndrome
Orphanet:2646	Parastremmatic dwarfism
Orphanet:261579	Blepharophimosis-epicanthus inversus-ptosis due to copy number variations
Orphanet:261584	Familial adenomatous polyposis due to 5q22.2 microdeletion
Orphanet:2645	Osteoglophonic dwarfism
Orphanet:261600	Alagille syndrome due to 20p12 microdeletion
Orphanet:261619	Alagille syndrome due to a JAG1 point mutation
Orphanet:261537	Mowat-Wilson syndrome due to monosomy 2q22
Orphanet:261552	Mowat-Wilson syndrome due to a ZEB2 point mutation
Orphanet:261559	Blepharophimosis-epicanthus inversus-ptosis due to 3q23 rearrangement syndrome
Orphanet:2636	Microcephalic osteodysplastic primordial dwarfism types I and III
Orphanet:261572	Blepharophimosis-epicanthus inversus-ptosis due to a point mutation syndrome
Orphanet:2658	Lenz-Majewski hyperostotic dwarfism
Orphanet:261629	Alagille syndrome due to a NOTCH2 point mutation
Orphanet:261638	Okihiro syndrome due to 20q13 microdeletion
Orphanet:261647	Okihiro syndrome due to a point mutation
Orphanet:261652	Kleefstra syndrome due to a point mutation
Orphanet:264200	14q22q23 microdeletion syndrome
Orphanet:3042	Intellectual disability-cataracts-calcified pinnae-myopathy syndrome
Orphanet:263662	Familial multiple meningioma
Orphanet:263548	Peeling skin syndrome type A
Orphanet:263553	Peeling skin syndrome type B
Orphanet:3032	NPHP3-related Meckel-like syndrome
Orphanet:263534	Acral peeling skin syndrome
Orphanet:263516	Progressive myoclonic epilepsy type 3
Orphanet:263524	Acute necrotizing encephalopathy of childhood
Orphanet:263501	COG4-CDG
Orphanet:263508	COG1-CDG
Orphanet:263482	Spondyloepiphyseal dysplasia, Maroteaux type
Orphanet:263494	DPM3-CDG
Orphanet:263487	COG5-CDG
Orphanet:263458	Hyperinsulinism due to INSR deficiency
Orphanet:263455	Hyperinsulinism due to HNF4A deficiency
Orphanet:1832	Lethal osteosclerotic bone dysplasia
Orphanet:263410	Infantile spams-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome
Orphanet:263417	Bartter syndrome with hypocalcemia
Orphanet:769	Rabson-Mendenhall syndrome
Orphanet:3005	Pyle disease
Orphanet:263347	MRCS syndrome
Orphanet:2990	Autosomal recessive multiple pterygium syndrome
Orphanet:798	Schinzel-Giedion syndrome
Orphanet:3115	Roussy-Lévy syndrome
Orphanet:3102	Richieri Costa-Pereira syndrome
Orphanet:3086	Autosomal dominant vitreoretinochoroidopathy
Orphanet:3088	Revesz syndrome
Orphanet:3097	Meacham syndrome
Orphanet:2886	TARP syndrome
Orphanet:2879	Phocomelia, Schinzel type
Orphanet:268920	Isolated megalencephaly
Orphanet:268770	Upper thoracic spina bifida cystica
Orphanet:268766	Cervicothoracic spina bifida cystica
Orphanet:268762	Cervical spina bifida cystica
Orphanet:268758	Lumbosacral spina bifida cystica
Orphanet:268752	Thoracolumbosacral spina bifida cystica
Orphanet:268748	Total spina bifida cystica
Orphanet:268740	Upper thoracic spina bifida aperta
Orphanet:268823	Occipital encephalocele
Orphanet:2874	Phakomatosis pigmentokeratotica
Orphanet:2848	Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome
Orphanet:268384	Thoracolumbosacral spina bifida aperta
Orphanet:268388	Lumbosacral spina bifida aperta
Orphanet:268392	Cervical spina bifida aperta
Orphanet:268397	Cervicothoracic spina bifida aperta
Orphanet:2850	Alopecia-intellectual disability syndrome
Orphanet:268377	Total spina bifida aperta
Orphanet:268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion
Orphanet:2836	PEHO syndrome
Orphanet:268162	Intermediate maple syrup urine disease
Orphanet:268145	Classic maple syrup urine disease
Orphanet:268184	Thiamine-responsive maple syrup urine disease
Orphanet:2833	Stiff skin syndrome
Orphanet:268173	Intermittent maple syrup urine disease
Orphanet:2834	Wrinkly skin syndrome
Orphanet:2969	Proteus-like syndrome
Orphanet:1848	Renal agenesis, bilateral
Orphanet:2950	Triphalangeal thumb-polysyndactyly syndrome
Orphanet:2957	Guttmacher syndrome
Orphanet:2924	Isolated polycystic liver disease
Orphanet:2899	Brachyolmia-amelogenesis imperfecta syndrome
Orphanet:2907	Hereditary acrokeratotic poikiloderma, Weary type
Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency
Orphanet:264675	Hereditary pulmonary alveolar proteinosis
Orphanet:3377	Trismus-pseudocamptodactyly syndrome
Orphanet:275777	Heritable pulmonary arterial hypertension
Orphanet:275786	Drug- or toxin-induced pulmonary arterial hypertension
Orphanet:275798	Pulmonary arterial hypertension associated with connective tissue disease
Orphanet:3363	Trichomegaly-retina pigmentary degeneration-dwarfism syndrome
Orphanet:3366	Isolated trigonocephaly
Orphanet:276145	Malignant epithelial tumor of salivary glands
Orphanet:3412	VACTERL with hydrocephalus
Orphanet:3384	Truncus arteriosus
Orphanet:275864	Behavioral variant of frontotemporal dementia
Orphanet:3332	Hypoplastic tibiae-postaxial polydactyly syndrome
Orphanet:3329	Tibial aplasia-ectrodactyly syndrome
Orphanet:3322	Hoyeraal-Hreidarsson syndrome
Orphanet:275534	Myostatin-related muscle hypertrophy
Orphanet:3352	Tricho-dento-osseous syndrome
Orphanet:3339	Toriello-Lacassie-Droste syndrome
Orphanet:3319	Congenital amegakaryocytic thrombocytopenia
Orphanet:3473	Zimmermann-Laband syndrome
Orphanet:3460	Torg-Winchester syndrome
Orphanet:3464	Woodhouse-Sakati syndrome
Orphanet:269008	Isolated focal cortical dysplasia type IIb
Orphanet:269001	Isolated focal cortical dysplasia type IIa
Orphanet:2460	Van den Ende-Gupta syndrome
Orphanet:3450	Weissenbacher- Zweymuller syndrome
Orphanet:3454	Intellectual disability-developmental delay-contractures syndrome
Orphanet:269510	Congenital non-communicating hydrocephalus
Orphanet:269505	Congenital communicating hydrocephalus
Orphanet:269215	Isolated Dandy-Walker malformation without hydrocephalus
Orphanet:269212	Isolated Dandy-Walker malformation with hydrocephalus
Orphanet:1856	Spondyloperipheral dysplasia-short ulna syndrome
Orphanet:280325	Distal monosomy 12p
Orphanet:280293	Pelizaeus-Merzbacher-like disease due to AIMP1 mutation
Orphanet:280288	Pelizaeus-Merzbacher-like disease due to HSPD1 mutation
Orphanet:280365	Autosomal semi-dominant severe lipodystrophic laminopathy
Orphanet:3197	Hereditary hyperekplexia
Orphanet:280356	PLIN1-related familial partial lipodystrophy
Orphanet:280406	Familial steroid-resistant nephrotic syndrome with sensorineural deafness
Orphanet:280384	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome
Orphanet:280397	Familial Alzheimer-like prion disease
Orphanet:280576	Nestor-Guillermo progeria syndrome
Orphanet:3220	Deafness-enamel hypoplasia-nail defects syndrome
Orphanet:280586	Chondrodysplasia with joint dislocations, gPAPP type
Orphanet:3221	Generalized resistance to thyroid hormone
Orphanet:280553	Fatal infantile hypertonic myofibrillar myopathy
Orphanet:279943	Hereditary neutrophilia
Orphanet:279934	Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency
Orphanet:280142	Severe combined immunodeficiency due to LCK deficiency
Orphanet:3163	SHORT syndrome
Orphanet:280071	ALG11-CDG
Orphanet:3157	Septo-optic dysplasia spectrum
Orphanet:280210	Pelizaeus-Merzbacher disease, connatal form
Orphanet:280219	Pelizaeus-Merzbacher disease, classic form
Orphanet:280200	Microform holoprosencephaly
Orphanet:3175	X-linked spasticity-intellectual disability-epilepsy syndrome
Orphanet:280195	Septopreoptic holoprosencephaly
Orphanet:280282	Pelizaeus-Merzbacher-like disease due to GJC2 mutation
Orphanet:280234	Null syndrome
Orphanet:1855	Spondyloenchondrodysplasia
Orphanet:280224	Pelizaeus-Merzbacher disease, transitional form
Orphanet:1797	Autosomal dominant spondylocostal dysostosis
Orphanet:280229	Pelizaeus-Merzbacher disease in female carriers
Orphanet:276580	Autosomal dominant hyperinsulinism due to Kir6.2 deficiency
Orphanet:276575	Autosomal dominant hyperinsulinism due to SUR1 deficiency
Orphanet:276598	Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency
Orphanet:276603	Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency
Orphanet:3267	Familial lambdoid synostosis
Orphanet:276624	Sporadic pheochromocytoma
Orphanet:276627	Sporadic secreting paraganglioma
Orphanet:3275	Spondylocarpotarsal synostosis
Orphanet:425	Apolipoprotein A-I deficiency
Orphanet:3301	Tetraamelia-multiple malformations syndrome
Orphanet:3226	Deafness-lymphedema-leukemia syndrome
Orphanet:276183	Spinocerebellar ataxia type 32
Orphanet:276238	Machado-Joseph disease type 1
Orphanet:276234	Non-syndromic male infertility due to sperm motility disorder
Orphanet:276223	Mucopolysaccharidosis type 6, slowly progressing
Orphanet:276212	Mucopolysaccharidosis type 6, rapidly progressing
Orphanet:276244	Machado-Joseph disease type 3
Orphanet:276241	Machado-Joseph disease type 2
Orphanet:276280	Hemihyperplasia-multiple lipomatosis syndrome
Orphanet:276399	Familial multinodular goiter
Orphanet:3238	Cardiospondylocarpofacial syndrome
Orphanet:276405	Hyperbiliverdinemia
Orphanet:276556	Hyperinsulinism due to UCP2 deficiency
Orphanet:3255	Filippi syndrome
Orphanet:276435	Lower motor neuron syndrome with late-adult onset
Orphanet:911	Combined immunodeficiency due to ZAP70 deficiency
Orphanet:746	Mitochondrial trifunctional protein deficiency
Orphanet:943	Malonic aciduria
Orphanet:621	Hereditary methemoglobinemia
Orphanet:2089	Glycogen storage disease due to hepatic glycogen synthase deficiency
Orphanet:743	Hereditary thrombophilia due to congenital protein S deficiency
Orphanet:424	Familial hyperthyroidism due to mutations in TSH receptor
Orphanet:343	Hyperimmunoglobulinemia D with periodic fever
Orphanet:1930	Herpes simplex encephalitis
Orphanet:2056	Essential fructosuria
Orphanet:206436	Infantile Krabbe disease
Orphanet:832	Succinyl-CoA:3-ketoacid CoA transferase deficiency
Orphanet:20	3-hydroxy-3-methylglutaric aciduria
Orphanet:714	Hemolytic anemia due to diphosphoglycerate mutase deficiency
Orphanet:712	Hemolytic anemia due to glucophosphate isomerase deficiency
Orphanet:206546	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers
Orphanet:206580	Autosomal recessive lower motor neuron disease with childhood onset
Orphanet:206443	Late-infantile/juvenile Krabbe disease
Orphanet:206448	Adult Krabbe disease
Orphanet:2680	Hypomyelination neuropathy-arthrogryposis syndrome
Orphanet:478	Kallmann syndrome
Orphanet:229	Familial aortic dissection
Orphanet:766	Hemolytic anemia due to red cell pyruvate kinase deficiency
Orphanet:3206	Stüve-Wiedemann syndrome
Orphanet:206583	Adult polyglucosan body disease
Orphanet:65	Leber congenital amaurosis
Orphanet:321	Multiple osteochondromas
Orphanet:3095	Atypical Rett syndrome
Orphanet:1114	Aplasia cutis congenita
Orphanet:3051	Intellectual disability-sparse hair-brachydactyly syndrome
Orphanet:208441	Bilateral parasagittal parieto-occipital polymicrogyria
Orphanet:1541	Craniosynostosis, Boston type
Orphanet:209335	Adult-onset proximal spinal muscular atrophy, autosomal dominant
Orphanet:209341	Autosomal dominant childhood-onset proximal spinal muscular atrophy without contractures
Orphanet:210110	Intermediate osteopetrosis
Orphanet:210115	Sterile multifocal osteomyelitis with periostitis and pustulosis
Orphanet:209981	IRIDA syndrome
Orphanet:210122	Congenital alveolar capillary dysplasia
Orphanet:210128	Urocanic aciduria
Orphanet:2254	Pontocerebellar hypoplasia type 1
Orphanet:209908	Childhood apraxia of speech
Orphanet:209905	Brain-lung-thyroid syndrome
Orphanet:209902	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
Orphanet:209932	Cone dystrophy with supernormal rod response
Orphanet:209370	Severe neonatal-onset encephalopathy with microcephaly
Orphanet:209886	Familial juvenile hyperuricemic nephropathy type 1
Orphanet:209867	Autosomal dominant rhegmatogenous retinal detachment
Orphanet:210159	Adult hepatocellular carcinoma
Orphanet:210163	Congenital lethal myopathy, Compton-North type
Orphanet:210144	Lethal polymalformative syndrome, Boissel type
Orphanet:1063	Tufted angioma
Orphanet:2122	Kaposiform hemangioendothelioma
Orphanet:663	Maternally-inherited progressive external ophthalmoplegia
Orphanet:5	Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency
Orphanet:213524	Hereditary site-specific ovarian cancer syndrome
Orphanet:2953	Ehlers-Danlos syndrome, musculocontractural type
Orphanet:216718	Isolated congenitally uncorrected transposition of the great arteries
Orphanet:3474	CHIME syndrome
Orphanet:216866	Classic pantothenate kinase-associated neurodegeneration
Orphanet:216873	Atypical pantothenate kinase-associated neurodegeneration
Orphanet:216972	Niemann-Pick disease type C, severe perinatal form
Orphanet:216978	Niemann-Pick disease type C, late infantile neurologic onset
Orphanet:361	Familial glucocorticoid deficiency
Orphanet:216975	Niemann-Pick disease type C, severe early infantile neurologic onset
Orphanet:216986	Niemann-Pick disease type C, adult neurologic onset
Orphanet:216981	Niemann-Pick disease type C, juvenile neurologic onset
Orphanet:2088	Glycogen storage disease due to GLUT2 deficiency
Orphanet:217023	Atypical hemolytic-uremic syndrome with thrombomodulin anomaly
Orphanet:179	Birdshot chorioretinopathy
Orphanet:217266	BNAR syndrome
Orphanet:2584	Classic mycosis fungoides
Orphanet:217093	Mucopolysaccharidosis type 2, attenuated form
Orphanet:3162	Sézary syndrome
Orphanet:217085	Mucopolysaccharidosis type 2, severe form
Orphanet:217059	Isolated congenital digital clubbing
Orphanet:217335	RIN2 syndrome
Orphanet:217330	Hyperuricemia-anemia-renal failure syndrome
Orphanet:1171	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
Orphanet:217566	Chronic respiratory distress with surfactant metabolism deficiency
Orphanet:217563	Neonatal acute respiratory distress due to SP-B deficiency
Orphanet:1864	Congenital valvular dysplasia
Orphanet:217407	Hereditary hypotrichosis with recurrent skin vesicles
Orphanet:217467	Hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
Orphanet:217390	Combined immunodeficiency due to DOCK8 deficiency
Orphanet:217396	Progressive demyelinating neuropathy with bilateral striatal necrosis
