symptom_id	symptom_name
HP:0000300	Oval face
HP:0011351	Moderate receptive language delay
HP:0009926	Increased lacrimation
HP:0003045	Abnormality of the patella
HP:0003084	Fractures of the long bones
HP:0003886	Wide humerus
HP:0008110	Equinovarus deformity
HP:0008124	Talipes calcaneovarus
HP:0008394	Congenital onychodystrophy
HP:0012542	Onychauxis
HP:0030055	Hyperconvex toenail
HP:0001908	Hypoplastic anemia
HP:0004311	Abnormality of macrophages
HP:0004820	Acute myelomonocytic leukemia
HP:0007670	Abnormal vestibulo-ocular reflex
HP:0005687	Deformed humeral heads
HP:0001818	Paronychia
HP:0005340	Spastic/hyperactive bladder
HP:0001965	Abnormality of the scalp
HP:0011251	Underdeveloped antitragus
HP:0012330	Pyelonephritis
HP:0002292	Frontal balding
HP:0009937	Facial hirsutism
HP:0002908	Conjugated hyperbilirubinemia
HP:0008660	Renotubular dysgenesis
HP:0008648	Anteriorly displaced urethral meatus
HP:0005758	Basilar impression
HP:0002871	Central apnea
HP:0030424	Epididymal cyst
HP:0100650	Vaginal neoplasm
HP:0000346	Whistling appearance
HP:0002036	Hiatus hernia
HP:0003305	Block vertebrae
HP:0010759	Premaxillary Prominence
HP:0100600	Penoscrotal transposition
HP:0000885	Broad ribs
HP:0004768	Sparse anterior scalp hair
HP:0011228	Horizontal eyebrow
HP:0007772	Impaired smooth pursuit
HP:0009879	Cortical gyral simplification
HP:0009929	Abnormality of the columella
HP:0001717	Coronary artery calcification
HP:0004380	Aortic valve calcification
HP:0005645	Intervertebral disk calcification
HP:0009836	Broad distal phalanx of finger
HP:0007655	Eversion of lateral third of lower eyelids
HP:0007381	Congenital exfoliative erythroderma
HP:0040217	Elevated hemoglobin A1c
HP:0008936	Muscular hypotonia of the trunk
HP:0009894	Thickened ears
HP:0040025	Clinodactyly of the 4th finger
HP:0008586	Hypoplasia of the cochlea
HP:0011481	Abnormality of the lacrimal duct
HP:0004399	Congenital pyloric atresia
HP:0012227	Urethral stricture
HP:0002144	Tethered cord
HP:0006655	Rib segmentation abnormalities
HP:0007385	Aplasia cutis congenita of scalp
HP:0008830	Hypoplastic pubic rami
HP:0011002	Osteopetrosis
HP:0005745	Congenital foot contractures
HP:0100789	Torus palatinus
HP:0007708	Absent inner eyelashes
HP:0000538	Pseudopapilledema
HP:0001476	Delayed closure of the anterior fontanelle
HP:0002189	Excessive daytime sleepiness
HP:0007765	Deep anterior chamber
HP:0012040	Corneal stromal edema
HP:0012108	Primary open angle glaucoma
HP:0007812	Herpetiform corneal ulceration
HP:0012039	Descemet Membrane Folds
HP:0012155	Decreased corneal sensation
HP:0100583	Corneal perforation
HP:0005696	Postaxial polydactyly type A
HP:0007390	Hyperkeratosis with erythema
HP:0007603	Freckles in sun-exposed areas
HP:0008208	Parathyroid hyperplasia
HP:0004418	Thrombophlebitis
HP:0100662	Chondritis
HP:0200047	Chondritis of pinna
HP:0000375	Abnormality of cochlea
HP:0001756	Vestibular hypofunction
HP:0012157	Subcortical cerebral atrophy
HP:0005250	High intestinal obstruction
HP:0003057	Tetraamelia
HP:0100801	Pancreatic aplasia
HP:0005366	Recurrent streptococcus pneumoniae infections
HP:0007499	Recurrent staphylococcal infections
HP:0012265	Ciliary dyskinesia
HP:0000807	Glandular hypospadias
HP:0030010	Hydrometrocolpos
HP:0007354	Amyotrophic lateral sclerosis
HP:0008417	Vertebral hypoplasia
HP:0008605	Unilateral external ear deformity
HP:0008716	Urethrovaginal fistula
HP:0004268	Osteoarthritis of the small joints of the hand
HP:0005793	Shortening of all distal phalanges of the toes
HP:0006239	Shortening of all middle phalanges of the toes
HP:0007307	Rapid neurologic deterioration
HP:0007758	Congenital visual impairment
HP:0004319	Hypoaldosteronism
HP:0004602	Cervical vertebral fusion (C2/C3)
HP:0030166	Night sweats
HP:0004524	Temporal hypotrichosis
HP:0012120	Methylmalonic aciduria
HP:0002503	Spinocerebellar tract degeneration
HP:0007754	Macular dystrophy
HP:0011560	Mitral atresia
HP:0003218	Oroticaciduria
HP:0003526	Orotic acid crystalluria
HP:0002451	Limb dystonia
HP:0008445	Cervical spinal canal stenosis
HP:0001857	Short distal phalanx of toe
HP:0010980	Hyperlipoproteinemia
HP:0012184	Hyperalphalipoproteinemia
HP:0010874	Tendon xanthomatosis
HP:0003085	Long fibula
HP:0004991	Rhizomelic arm shortening
HP:0008786	Iliac crest serration
HP:0005037	Proximal radio-ulnar synostosis
HP:0010511	Long toe
HP:0010882	Pulmonary valve atresia
HP:0001525	Severe failure to thrive
HP:0004405	Prominent nipples
HP:0010312	Asymmetry of the breasts
HP:0010461	Abnormality of the male genitalia
HP:0011328	Abnormality of fontanelles
HP:0012205	Globozoospermia
HP:0012864	Abnormal sperm morphology
HP:0012868	Sperm tail anomaly
HP:0007981	Concentric narrowing of visual fields
HP:0010571	Elevated levels of phytanic acid
HP:0003081	Increased urinary potassium
HP:0010546	Muscle fibrillation
HP:0100288	EMG: myokymic discharges
HP:0002936	Distal sensory impairment
HP:0005831	Type B brachydactyly
HP:0005397	Exaggerated cellular immune processes
HP:0010625	Anterior pituitary dysgenesis
HP:0001094	Iridocyclitis
HP:0010451	Aplasia/Hypoplasia of the spleen
HP:0011771	Autoimmune hypoparathyroidism
HP:0012220	Non-caseating epithelioid cell granulomatosis
HP:0005345	Abnormality of the vena cava
HP:0008182	Adrenocortical hypoplasia
HP:0001795	Hyperconvex nail
HP:0000012	Urinary urgency
HP:0000019	Urinary hesitancy
HP:0002729	Follicular hyperplasia
HP:0100787	Prostate neoplasm
HP:0004464	Postauricular pit
HP:0008606	Supraauricular pit
HP:0100268	Upper lip pit
HP:0003327	Axial muscle weakness
HP:0010569	Elevated 7-dehydrocholesterol
HP:0100333	Unilateral cleft lip
HP:0005248	Intrahepatic biliary atresia
HP:0010076	Aplasia/Hypoplasia of the distal phalanx of the hallux
HP:0003217	Hyperglutaminemia
HP:0011976	Elevated urinary catecholamines
HP:0011433	High maternal serum chorionic gonadotropin
HP:0100318	Lafora bodies
HP:0011999	Paranoia
HP:0002837	Recurrent bronchitis
HP:0006783	Posterior pharyngeal cleft
HP:0001842	Acroosteolysis (feet)
HP:0004566	Pear-shaped vertebrae
HP:0002563	Constrictive pericarditis
HP:0006641	Prominent floating ribs
HP:0002243	Protein-losing enteropathy
HP:0003193	Allergic rhinitis
HP:0001047	Atopic dermatitis
HP:0001204	Distal symphalangism (hands)
HP:0001230	Broad metacarpals
HP:0000773	Short ribs
HP:0001018	Abnormal palmar dermatoglyphics
HP:0004930	Abnormality of the pulmonary vasculature
HP:0011847	Giant cell tumor of bone
HP:0100878	Enlarged uterus
HP:0005220	Multiple intestinal neurofibromatosis
HP:0005249	Functional intestinal obstruction
HP:0000315	Abnormality of the orbital region
HP:0008775	Abnormality of the prostate
HP:0011318	Bicoronal synostosis
HP:0005900	Fifth metacarpal with ulnar notch
HP:0007371	Corpus callosum atrophy
HP:0010955	Dilatation of the bladder
HP:0002518	Abnormality of the periventricular white matter
HP:0002438	Cerebellar malformation
HP:0007260	Type II lissencephaly
HP:0007700	Anterior segment dysgenesis
HP:0004488	Macrocephaly at birth
HP:0012856	Abnormal scrotal rugation
HP:0004971	Pulmonary artery hypoplasia
HP:0005592	Giant melanosomes in melanocytes
HP:0100628	Esophageal diverticulum
HP:0005318	Cerebral vasculitis
HP:0007087	Involuntary jerking movements
HP:0005991	Limited neck flexion
HP:0002181	Cerebral edema
HP:0003137	Prolinuria
HP:0008358	Hyperprolinemia
HP:0030404	Glucagonoma
HP:0030688	Increased glucagon level
HP:0100570	Carcinoid tumor
HP:0012091	Abnormality of pancreas physiology
HP:0010615	Angiofibromas
HP:0012197	Insulinoma
HP:0100633	Esophagitis
HP:0007449	Confetti-like hypopigmented macules
HP:0012030	Increased urinary cortisol level
HP:0003070	Elbow ankylosis
HP:0005880	Metacarpophalangeal synostosis
HP:0100264	Proximal symphalangism
HP:0006367	Crumpled long bones
HP:0001002	Decreased subcutaneous fat
HP:0000683	Grayish enamel
HP:0004646	Hypoplasia of the nasal bone
HP:0005305	Cerebral venous thrombosis
HP:0008450	Narrow vertebral interpedicular distance
HP:0002286	Fair hair
HP:0002297	Red hair
HP:0005513	Increased megakaryocyte count
HP:0011974	Myelofibrosis
HP:0200029	Vasculitis in the skin
HP:0004320	Vaginal fistula
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand
HP:0010173	Aplasia/Hypoplasia of the phalanges of the toes
HP:0012621	Persistent cloaca
HP:0002195	Dysgenesis of the cerebellar vermis
HP:0004471	Aplasia cutis congenita over the scalp vertex
HP:0007383	Congenital localized absence of skin
HP:0008501	Median cleft lip and palate
HP:0009794	Branchial anomaly
HP:0100336	Bilateral cleft lip
HP:0011029	Internal hemorrhage
HP:0011842	Abnormality of skeletal morphology
HP:0007267	Chronic axonal neuropathy
HP:0002680	J-shaped sella turcica
HP:0010557	Overlapping fingers
HP:0012156	Hemophagocytosis
HP:0004844	Coombs-positive hemolytic anemia
HP:0010446	Tricuspid stenosis
HP:0004618	Sandwich appearance of vertebral bodies
HP:0005106	Abnormality of the vertebral endplates
HP:0004432	Agammaglobulinemia
HP:0003118	Increased circulating cortisol level
HP:0100856	Poorly ossified vertebrae
HP:0002134	Abnormality of the basal ganglia
HP:0007506	Congenital absence of skin of limbs
HP:0010734	Fibrous dysplasia of the bones
HP:0003431	Decreased motor nerve conduction velocity
HP:0004333	Bone-marrow foam cells
HP:0004395	Malnutrition
HP:0010767	Sacrococcygeal pilonidal abnormality
HP:0006934	Congenital nystagmus
HP:0010850	EEG with spike-wave complexes
HP:0012462	Chin myoclonus
HP:0007651	Ectropion of lower eyelids
HP:0002885	Medulloblastoma
HP:0006337	Premature eruption of permanent teeth
HP:0012424	Chorioretinitis
HP:0000182	Movement abnormality of the tongue
HP:0007209	Facial paralysis
HP:0045037	Abnormality of jaw muscles
HP:0007686	Abnormal pupillary function
HP:0100810	Pointed helix
HP:0010055	Broad hallux
HP:0006353	Hypoplasia of the tooth germ
HP:0007266	Cerebral dysmyelination
HP:0011408	Moderate intrauterine growth retardation
HP:0005216	Chewing difficulties
HP:0010516	Thymus hyperplasia
HP:0010816	Epidermal nevus
HP:0100730	Bronchogenic cyst
HP:0003034	Diaphyseal sclerosis
HP:0003909	Cortical subperiosteal resorption of humeral metaphyses
HP:0005700	Increased bone density with cystic changes
HP:0010766	Ectopic calcification
HP:0004388	Microcolon
HP:0100771	Hypoperistalsis
HP:0000183	Difficulty in tongue movements
HP:0001877	Abnormality of erythrocytes
HP:0003110	Abnormality of urine homeostasis
HP:0003690	Limb muscle weakness
HP:0008959	Distal upper limb muscle weakness
HP:0100295	Muscle fiber atrophy
HP:0007410	Palmoplantar hyperhidrosis
HP:0030144	Hypoactive bowel sounds
HP:0006723	Intestinal carcinoid
HP:0002270	Abnormality of the autonomic nervous system
HP:0003212	Increased IgE level
HP:0005148	Pulmonary valve defects
HP:0007204	Diffuse white matter abnormalities
HP:0001684	Secundum atrial septal defect
HP:0005134	Absence of the pulmonary valve
HP:0005164	Dysplastic pulmonary valve
HP:0011596	Left aortic arch with right descending aorta and right ductus arteriosus
HP:0012382	Left-to-right shunt
HP:0003413	Atlantoaxial abnormality
HP:0001977	Abnormal thrombosis
HP:0012492	Cerebral artery stenosis
HP:0001233	2-3 finger syndactyly
HP:0009838	Curved distal phalanges of the hand
HP:0005681	Juvenile rheumatoid arthritis
HP:0012122	Anterior uveitis
HP:0001615	Hoarse cry
HP:0000655	Vitreoretinal degeneration
HP:0002592	Gastric ulcer
HP:0002546	Incomprehensible speech
HP:0002154	Hyperglycinemia
HP:0010851	EEG with burst suppression
HP:0011398	Central hypotonia
HP:0012705	Abnormal metabolic brain imaging by MRS
HP:0005972	Respiratory acidosis
HP:0002588	Duodenal ulcer
HP:0030160	Cervicitis
HP:0011467	Absent gallbladder
HP:0001730	Progressive hearing impairment
HP:0010626	Anterior pituitary agenesis
HP:0001331	Absent septum pellucidum
HP:0004637	Decreased cervical spine mobility
HP:0011297	Abnormality of digit
HP:0030237	Hand muscle weakness
HP:0001552	Barrel-shaped chest
HP:0002942	Thoracic kyphosis
HP:0006780	Parathyroid carcinoma
HP:0000897	Rachitic rosary
HP:0100748	Muscular edema
HP:0005026	Mesomelic/rhizomelic limb shortening
HP:0002070	Limb ataxia
HP:0009130	Hand muscle atrophy
HP:0002522	Areflexia of lower limbs
HP:0010873	Cervical spinal cord atrophy
HP:0030183	Impaired visually enhanced vestibulo-ocular reflex
HP:0005976	Hyperkalemic metabolic acidosis
HP:0012364	Decreased urinary potassium
HP:0030083	Salt craving
HP:0004860	Thiamine-responsive megaloblastic anemia
HP:0008720	Primary testicular failure
HP:0002173	Hypoglycemic seizures
HP:0008188	Thyroid dysgenesis
HP:0001325	Hypoglycemic coma
HP:0005365	Severe B lymphocytopenia
HP:0005364	Severe viral infections
HP:0011108	Recurrent sinusitis
HP:0012140	Abnormality of cells of the lymphoid lineage
HP:0012504	Abnormal size of pituitary gland
HP:0100803	Abnormality of the periungual region
HP:0000947	Dumbbell-shaped long bone
HP:0002841	Recurrent fungal infections
HP:0003496	Increased IgM level
HP:0012203	Onychomycosis
HP:0004386	Gastrointestinal inflammation
HP:0011971	Dermatographic urticaria
HP:0006733	Acute megakaryocytic leukemia
HP:0100830	Round ear
HP:0007793	Granular macular appearance
HP:0007939	Blue cone monochromacy
HP:0007803	Monochromacy
HP:0012043	Pendular nystagmus
HP:0000603	Central scotoma
HP:0007722	Loss of retinal pigment epithelium
HP:0002290	Poliosis
HP:0003645	Prolonged partial thromboplastin time
HP:0002480	Hepatic encephalopathy
HP:0002891	Uterine leiomyosarcoma
HP:0006732	Papillary renal cell carcinoma type 2
HP:0007437	Multiple cutaneous leiomyomas
HP:0007620	Cutaneous leiomyoma
HP:0002346	Head tremor
HP:0004887	Respiratory failure requiring assisted ventilation
HP:0012905	Euryblepharon
HP:0200040	Epidermoid cyst
HP:0002234	Early balding
HP:0006772	Renal angiomyolipoma
HP:0009594	Retinal hamartoma
HP:0010310	Chylothorax
HP:0011852	Chylopericardium
HP:0012798	Pulmonary lymphangiomyomatosis
HP:0008940	Generalized lymphadenopathy
HP:0001322	Brain very small
HP:0004330	Increased skull ossification
HP:0005622	Broad long bones
HP:0200125	Mitochondrial respiratory chain defects
HP:0000576	Centrocecal scotoma
HP:0002174	Postural tremor
HP:0004309	Ventricular preexcitation
HP:0010582	Irregular epiphyses
HP:0005009	Dumbbell-shaped humerus
HP:0000695	Natal tooth
HP:0002687	Abnormality of the frontal sinuses
HP:0007099	Arnold-Chiari type I malformation
HP:0012490	Panniculitis
HP:0007011	Fourth cranial nerve palsy
HP:0007942	Internal ophthalmoplegia
HP:0011357	Abnormality of hair density
HP:0030517	Heteronymous hemianopia
HP:0012871	Varicocele
HP:0011268	Absent tragus
HP:0002365	Hypoplasia of the brainstem
HP:0003405	Diffuse axonal swelling
HP:0006872	Cerebral hypoplasia
HP:0007190	Neuronal loss in the cerebral cortex
HP:0008178	Abnormal cartilage matrix
HP:0012697	Small basal ganglia
HP:0000531	Corneal crystals
HP:0004918	Hyperchloremic metabolic acidosis
HP:0002926	Abnormality of thyroid physiology
HP:0100861	Vertebral body sclerosis
HP:0100923	Clavicular sclerosis
HP:0007009	Central nervous system degeneration
HP:0001099	Fundus atrophy
HP:0005401	Recurrent candida infections
HP:0006763	Anal canal squamous carcinoma
HP:0011744	Secondary hypercorticolism
HP:0009050	Quadriceps muscle atrophy
HP:0430022	Abnormality of the sphenoid sinus
HP:0008628	Abnormality of the stapes
HP:0006747	Ganglioneuroblastoma
HP:0006236	Slender metacarpals
HP:0008755	Laryngotracheomalacia
HP:0009164	Abnormal calcification of the carpal bones
HP:0001093	Optic nerve dysplasia
HP:0008083	2nd-5th toe middle phalangeal hypoplasia
HP:0000472	Long neck
HP:0011359	Dry hair
HP:0001102	Angioid streaks of the retina
HP:0001723	Restrictive cardiomyopathy
HP:0001215	Camptodactyly of 2nd-5th fingers
HP:0010650	Premaxillary underdevelopment
HP:0011478	True anophthalmia
HP:0003560	Muscular dystrophy
HP:0030046	Hypoglycosylation of alpha-dystroglycan
HP:0009812	Amelia involving the upper limbs
HP:0009827	Amelia
HP:0010494	Acromelia of the lower limbs
HP:0000080	Abnormality of reproductive system physiology
HP:0003859	Cortical diaphyseal thickening of the upper limbs
HP:0001580	Pigmented micronodular adrenocortical disease
HP:0008322	Abnormal mitochondrial morphology
HP:0003715	Myofibrillar myopathy
HP:0100764	Lymphangioma
HP:0007899	Retinal nonattachment
HP:0005446	Obtuse angle of mandible
HP:0006055	Ulnar deviated club hands
HP:0006439	Radioulnar dislocation
HP:0006441	Lateral humeral condyle aplasia
HP:0012478	Temporomandibular joint ankylosis
HP:0010448	Colonic atresia
HP:0008353	Neutral hyperaminoaciduria
HP:0003353	Propionyl-CoA carboxylase deficiency
HP:0000710	Hyperorality
HP:0000719	Inappropriate behavior
HP:0000723	Restrictive behavior
HP:0000757	Lack of insight
HP:0002493	Upper motor neuron dysfunction
HP:0030212	Collectionism
HP:0030213	Emotional blunting
HP:0012671	Abulia
HP:0100248	Hemiballismus
HP:0007126	Proximal amyotrophy
HP:0010547	Muscle flaccidity
HP:0009113	Diaphragmatic weakness
HP:0009595	Occasional neurofibromas
HP:0045017	Congenital malformation of the left heart
HP:0007489	Diffuse telangiectasia
HP:0000896	Rib exostoses
HP:0004423	Cranium bifidum occultum
HP:0009745	Spinalarachnoid cyst
HP:0012074	Tonic pupil
HP:0010506	Abnormal plantar dermatoglyphics
HP:0012317	Sacroiliac arthritis
HP:0012312	Monocytopenia
HP:0011948	Acute respiratory tract infection
HP:0011658	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis
HP:0100586	Aseptic leukocyturia
HP:0002235	Pili canaliculi
HP:0003382	Hypertrophic nerve changes
HP:0001783	Broad metatarsal
HP:0100809	Scalp tenderness
HP:0200136	Oral-pharyngeal dysphagia
HP:0004724	Calcium nephrolithiasis
HP:0005017	Polyarticular chondrocalcinosis
HP:0011747	Abnormality of the anterior pituitary
HP:0011757	Posterior pituitary hypoplasia
HP:0001101	Iritis
HP:0200064	Asymmetry of iris pigmentation
HP:0009051	Increased muscle glycogen content
HP:0006650	Thickening of the lateral border of the scapula
HP:0009780	Iliac horns
HP:0001747	Accessory spleen
HP:0006706	Cystic liver disease
HP:0009719	Hypomelanotic macules
HP:0003131	Cystinuria
HP:0011121	Abnormality of skin morphology
HP:0012219	Erythema nodosum
HP:0100828	Increase in T cell number
HP:0000433	Abnormality of the nasal mucosa
HP:0000620	Dacryocystitis
HP:0002922	Increased CSF protein
HP:0004756	Ventricular tachycardia
HP:0007734	Enlarged lacrimal glands
HP:0011801	Enlargement of parotid gland
HP:0011850	Parotitis
HP:0030146	Abnormal liver parenchyma morphology
HP:0030872	Abnormal cardiac ventricular function
HP:0040186	Maculopapular exanthema
HP:0000932	Abnormality of the posterior cranial fossa
HP:0007146	Bilateral basal ganglia lesions
HP:0030890	Hyperintensity of cerebral white matter on MRI
HP:0000696	Delayed eruption of permanent teeth
HP:0004639	Elevated amniotic fluid alpha-fetoprotein
HP:0000570	Abnormality of saccadic eye movements
HP:0004963	Calcification of the aorta
HP:0005173	Calcific aortic valve stenosis
HP:0007885	Slowed horizontal saccades
HP:0200129	Calcific mitral stenosis
HP:0002415	Leukodystrophy
HP:0003127	Hypocalciuria
HP:0003513	Reduced ratio of renal calcium clearance to creatinine clearance
HP:0002918	Hypermagnesemia
HP:0012609	Hypomagnesiuria
HP:0005343	Hypoplasia of the bladder
HP:0010663	Abnormality of thalamus morphology
HP:0012762	Cerebral white matter atrophy
HP:0100259	Postaxial polydactyly
HP:0008993	Increased intraabdominal fat
HP:0010972	Anemia of inadequate production
HP:0011804	Abnormality of muscle physiology
HP:0004859	Amegakaryocytic thrombocytopenia
HP:0002448	Progressive encephalopathy
HP:0006958	Abnormal auditory evoked potentials
HP:0008773	Aplasia/Hypoplasia of the middle ear
HP:0005335	Sleepy facial expression
HP:0009055	Generalized limb muscle atrophy
HP:0007461	Hemangiomatosis
HP:0100733	Neoplasm of the parathyroid gland
HP:0002625	Deep venous thrombosis
HP:0008236	Isosexual precocious puberty
HP:0009934	Supernumerary naris
HP:3000040	Abnormality of ethmoid sinus
HP:0006376	Limited elbow flexion
HP:0001211	Abnormality of the fingertips
HP:0008800	Limited hip movement
HP:0010305	Absence of the sacrum
HP:0001027	Soft, doughy skin
HP:0100682	Tracheal atresia
HP:0007717	Chronic irritative conjunctivitis
HP:0030683	Vaginitis
HP:0000799	Renal steatosis
HP:0004950	Peripheral arterial disease
HP:0005299	Premature peripheral vascular disease
HP:0006596	Restricted chest movement
HP:0001104	Macular hypoplasia
HP:0009918	Ectopia pupillae
HP:0007333	Hypoplasia of the frontal lobes
HP:0001870	Acroosteolysis of distal phalanges (feet)
HP:0005328	Progeroid facial appearance
HP:0006710	Aplasia/Hypoplasia of the clavicles
HP:0011903	Hemoglobin H
HP:0001038	Warfarin-induced skin necrosis
HP:0003834	Shoulder dislocation
HP:0002843	Abnormality of T cells
HP:0008383	Slow-growing nails
HP:0003367	Abnormality of the femoral neck
HP:0004826	Folate-unresponsive megaloblastic anemia
HP:0005263	Gastritis
HP:0011195	EEG with focal sharp slow waves
HP:0007270	Atypical absence seizures
HP:0012075	Personality disorder
HP:0009059	Congenital generalized lipodystrophy
HP:0000290	Abnormality of the forehead
HP:0000586	Shallow orbits
HP:0001090	Large eyes
HP:0002179	Opisthotonus
HP:0005274	Prominent nasal tip
HP:0009933	Narrow naris
HP:0004207	Abnormality of the 5th finger
HP:0009656	Symphalangism of the thumb
HP:0009988	Duplication of the distal phalanx of the 5th finger
HP:0100277	Periauricular skin pits
HP:0011340	Incomplete cleft of the upper lip
HP:0002925	Thyroid-stimulating hormone excess
HP:0012560	Decreased T3/T4 ratio
HP:0007744	Iridoretinal coloboma
HP:0009927	Aplasia of the nose
HP:0000467	Neck muscle weakness
HP:0003391	Gowers sign
HP:0003555	Muscle fiber splitting
HP:0003736	Autophagic vacuoles
HP:0006785	Limb-girdle muscular dystrophy
HP:0012899	Handgrip myotonia
HP:0003713	Muscle fiber necrosis
HP:0003950	Flared metaphyses (elbow)
HP:0001593	Maxillary lateral incisor microdontia
HP:0011234	Absent antihelix
HP:0012169	Self-biting
HP:0012172	Stereotypical body rocking
HP:0030051	Tip-toe gait
HP:0001685	Myocardial fibrosis
HP:0011677	Tetralogy of Fallot with atrioventricular canal defect
HP:0000970	Anhidrosis
HP:0012569	Delayed menarche
HP:0010791	Hyperplasia of the Leydig cells
HP:0012814	Bilateral breast hypoplasia
HP:0000180	Lobulated tongue
HP:0000199	Tongue nodules
HP:0011802	Hamartoma of tongue
HP:0006333	Crowded maxillary incisors
HP:0001141	Severe visual impairment
HP:0012725	Cutaneous syndactyly
HP:0400000	Tall chin
HP:0009381	Short finger
HP:0002549	Deficit in phonologic short-term memory
HP:0040264	Jaw pain
HP:0003943	Abnormality of the joint spaces of the elbow
HP:0004987	Mesomelic leg shortening
HP:0002693	Abnormality of the skull base
HP:0005150	Abnormal atrioventricular conduction
HP:0001917	Renal amyloidosis
HP:0012344	Morphea
HP:0001014	Angiokeratoma
HP:0002390	Spinal arteriovenous malformation
HP:0006773	Cutaneous angiolipomas
HP:0011889	Bleeding with minor or no trauma
HP:0010721	Abnormal hair whorl
HP:0007618	Subcutaneous calcification
HP:0012056	Cutaneous melanoma
HP:0012060	Acral lentiginous melanoma
HP:0001188	Hand clenching
HP:0100632	Pulmonary sequestration
HP:0100693	Iridodonesis
HP:0005665	Massively thickened long bone cortices
HP:0002277	Horner syndrome
HP:0030234	Highly elevated creatine phosphokinase
HP:0002783	Recurrent lower respiratory tract infections
HP:0002835	Aspiration
HP:0010754	Abnormality of the temporomandibular joint
HP:0012747	Abnormal brainstem MRI signal intensity
HP:0002058	Myopathic facies
HP:0004878	Intercostal muscle weakness
HP:0006879	Pontocerebellar atrophy
HP:0012664	Reduced ejection fraction
HP:0010886	Osteochondrosis dissecans
HP:0002763	Abnormal cartilage morphology
HP:0011497	Iris neovascularization
HP:0012636	Retinal vein occlusion
HP:0000553	Abnormality of the uvea
HP:3000032	Abnormality of central retinal artery
HP:0004329	Abnormality of the posterior segment of the globe
HP:0011712	Right bundle branch block
HP:0100759	Clubbing of fingers
HP:0100244	Fibrosarcoma
HP:0003683	Large beaked nose
HP:0100260	Mesoaxial polydactyly
HP:0005867	Fused fourth and fifth metacarpals
HP:0006756	Diffuse leiomyomatosis
HP:0011380	Morphological abnormality of the semicircular canal
HP:0012325	Chronic myelomonocytic leukemia
HP:0012539	Non-Hodgkin lymphoma
HP:0001152	Saccadic smooth pursuit
HP:0100599	Bifid penis
HP:0030275	Ectopic scrotum
HP:0003172	Abnormality of the pubic bone
HP:0010475	Cloacal exstrophy
HP:0011140	Gastrointestinal duplication
HP:0004792	Rectoperineal fistula
HP:0005223	Duplicated colon
HP:0002583	Colitis
HP:0100517	Neoplasm of the urethra
HP:0004439	Craniofacial dysostosis
HP:0006316	Irregularly spaced teeth
HP:0007185	Loss of consciousness
HP:0008279	Transient hyperlipidemia
HP:0000387	Absent earlobe
HP:0003161	4-Hydroxyphenylpyruvic aciduria
HP:0003607	4-Hydroxyphenylacetic aciduria
HP:0010917	Abnormality of tyrosine metabolism
HP:0100673	Vaginal hydrocele
HP:0005600	Congenital giant melanocytic nevus
HP:0030216	Inertia
HP:0100275	Diffuse cerebellar atrophy
HP:0003768	Periodic paralysis
HP:0001688	Sinus bradycardia
HP:0007509	Patchy hypo- and hyperpigmentation
HP:0009064	Generalized lipodystrophy
HP:0009938	Sunken cheeks
HP:0100827	Lymphocytosis
HP:0002717	Adrenal overactivity
HP:0003090	Hypoplasia of the capital femoral epiphysis
HP:0004377	Hematological neoplasm
HP:0006758	Malignant genitourinary tract tumor
HP:0012118	Laryngeal carcinoma
HP:0100684	Salivary gland neoplasm
HP:0005587	Profuse pigmented skin lesions
HP:0008994	Proximal muscle weakness in lower limbs
HP:0004622	Progressive intervertebral space narrowing
HP:0005011	Mesomelic arm shortening
HP:0005876	Progressive flexion contractures
HP:0007452	Midface capillary hemangioma
HP:0009466	Radial deviation of finger
HP:0003015	Flared metaphysis
HP:0006172	Flattened, squared-off epiphyses of tubular bones
HP:0006515	Interstitial pneumonitis
HP:0009099	Median cleft palate
HP:0001379	Degenerative joint disease
HP:0004236	Irregular carpal bones
HP:0004232	Accessory carpal bones
HP:0005008	Large joint dislocations
HP:0006409	Progressive leg bowing
HP:0009536	Short 2nd finger
HP:0030214	Hypersexuality
HP:0200032	Kayser-Fleischer ring
HP:0200119	Acute hepatitis
HP:0011483	Anterior synechiae of the anterior chamber
HP:0004791	Esophageal ulceration
HP:0009821	Forearm undergrowth
HP:0005856	Ulnar radial head dislocation
HP:0005974	Episodic ketoacidosis
HP:0010815	Nevus sebaceous
HP:0005609	Gallbladder dysfunction
HP:0000633	Decreased lacrimation
HP:0009372	Type A2 brachydactyly
HP:0009568	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger
HP:0000447	Pear-shaped nose
HP:0004308	Ventricular arrhythmia
HP:0012642	Cerebellar agenesis
HP:0003762	Uterus didelphys
HP:0009791	Bifid sacrum
HP:0100668	Intestinal duplication
HP:0000185	Cleft soft palate
HP:0002509	Limb hypertonia
HP:0005968	Temperature instability
HP:0003182	Shallow acetabular fossae
HP:0003279	Coxa magna
HP:0012324	Myeloid leukemia
HP:0001982	Sea-blue histiocytosis
HP:0008239	Adrenal medullary hypoplasia
HP:0005110	Atrial fibrillation
HP:0010316	Ebstein's anomaly of the tricuspid valve
HP:0011575	Imperforate tricuspid valve
HP:0009716	Subependymal nodules
HP:0009718	Subependymal giant-cell astrocytoma
